epoch,train_loss,val_loss
1,0.22903160398570635,0.024560028635726698
2,0.008811954156267692,0.0017713699590450563
3,0.00045561784455132976,8.753663057496195e-05
4,4.807533705364435e-05,3.79447199934663e-05
5,4.078321129003366e-05,3.896561865713818e-05
6,4.119309350030331e-05,3.9660852978303505e-05
7,4.110218905121888e-05,3.799477826031688e-05
8,4.043905420341558e-05,3.813084662233668e-05
9,4.076496027041662e-05,3.7994104821037764e-05
10,4.22720158334312e-05,3.872189394240669e-05
11,4.058872183340032e-05,3.8291079523972805e-05
12,4.108658796460633e-05,3.818348588440237e-05
13,4.081749286633096e-05,4.047671953201674e-05
14,4.132084851997297e-05,3.9537054945428474e-05
15,3.9940791833588424e-05,3.849557320909195e-05
16,4.048841009518596e-05,3.795839497689968e-05
17,4.077213013632985e-05,3.804049090889527e-05
18,4.1507246345602663e-05,3.800521207551974e-05
19,4.056328471694357e-05,3.857404041016251e-05
20,4.1456462990010247e-05,3.821724408858227e-05
21,4.115683887621189e-05,3.819773836394145e-05
22,4.079956778445046e-05,3.77640972144739e-05
23,4.0555801489288404e-05,3.789588828771406e-05
24,4.1298570671496966e-05,3.922701796351245e-05
25,4.064819042747189e-05,4.111383108291608e-05
26,4.04153587048643e-05,3.849282270200103e-05
27,4.090151253312391e-05,3.77807813676262e-05
28,4.107861315544932e-05,3.9911571025557715e-05
29,4.057045659632868e-05,3.7776382765597205e-05
30,4.10258657188036e-05,3.9894309480207155e-05
31,4.192082262434666e-05,4.098889778756728e-05
32,4.277526876558728e-05,3.767688675864885e-05
33,4.0617793698495864e-05,3.9141285920438655e-05
34,4.057076304671589e-05,3.760822801290047e-05
